addr,totalAmount
0x3A03B5Ee0102F8Fd234c150A36D9C52863280287,20000000000000000000
0x8256BEb9DDbC215639C03ee0c9512A4D464421EE,20000000000000000000
0xA5E09af54fC710755541d6A020b7a3C5cDe968Aa,20000000000000000000
0xF56325fE863565ECc18619f34B947dCe979EEF9e,20000000000000000000
0xd2A77f06439e5BA46c5eC1ac055019ff20A9673e,20000000000000000000
0x3D9466739aBDd5b519BFaF5D8c247F20D0F2ff5F,20000000000000000000
0xc48E44EcE676FAc94bF9E4609ae186D8D2947D9B,20000000000000000000
0xD70E78B95F283f90030994FB8E477F463468Fb94,20000000000000000000
0xe28eC6aABcA761034311000205A63Cf0200dB407,20000000000000000000
0x37FcC5415b2b03D76BAC7A773cB0749CFC4E1560,20000000000000000000
0x142bCb7bEa450f9F3DeE2356Fa22858081E57908,21000000000000000000
0xD5dc3ad30138e6683AAA74F8D5c189De064D49d5,21000000000000000000
0x3c2750d5ea084B61328c27CC0Db95Fb0eB33c5C5,21000000000000000000
0xC2cE2d6B82Bad3356CAe2DfFBc674eD45B4F1e49,21000000000000000000
0xE8C1ada949A8dEc76E4d80C383e7C75124C8d840,21000000000000000000
0x8E5B2A237900DD6e7D8827111470663fF307b8af,21000000000000000000
0xCC2197bF86Db212b7AC209D1492b1d0aC33D6Ee4,21000000000000000000
0x82f372F2489e45d236504De3980234129992d69e,21000000000000000000
0xDE18891aECE4140cBF0349152f7019D37cFAe367,21000000000000000000
0x4719d88af1443f7204D4d0D37dB814aFBc4dfe84,21000000000000000000
0x55Add4F2a4997a841C5edd01250B6BC0edc4cCa2,21000000000000000000
0xdAC070274098D807D86c639F1dCA84d7a75809a0,21000000000000000000
0xB78b0dEf93F0556a88aeeAd64Cbf86Df6ddF3F39,21000000000000000000
0xd8a9a3e658baaCc0A31594720b79baB9b5a9Ed30,21000000000000000000
0x3FB5174Fa29633a94d9ae5D7D3b7f1121018eb77,22000000000000000000
0x5b02a01b1EBb7C4b64401320C571185C4bCD05ca,22000000000000000000
0x91914e904f6F04751853b4c1E55DbF84d27d158a,22000000000000000000
0x6224C495b003F6dfc462Db44859034Ae8bE3F7e7,22000000000000000000
0x6c1A7318c14C20779B412C5B11ac6816C0D7d407,22000000000000000000
0x2656A919ED9eD82918fe5eb1f6128C036518c3F5,22000000000000000000
0x3432D0409d8B1525C30Ae7B013FAdF502e7a53E7,22000000000000000000
0xC700bFA131c93585E0Ba666d1Cb4A75Fd9094f3d,22000000000000000000
0x901981846e1862cE019418ef8813B199AC989A47,22000000000000000000
0x5E2466e8c5A798090A5ea0638a9A71C5B4e5160D,22000000000000000000
0x10BB08Cdc97B53A84776e81230190EAAd3D0c6C9,22000000000000000000
0x7a3E87331293559113b7b7984F611dCbD838B5b1,22000000000000000000
0xeBE6da7B7ADE896A53Dcd840716aE27ccf7844C8,22000000000000000000
0x97b9dF0DC3ade3C5d4c7825816b7e4054EadB93F,22000000000000000000
0x5400385D09578E33E7De2cF939f164F009810633,23000000000000000000
0xdAABB785F70ccFD7Ab9D7e0Aab1D3faE4b2C6174,23000000000000000000
0xf7B5eaC6e5A44cC65931D05240Bc23EDEf61396d,23000000000000000000
0xaa1145D82359c7dcc753dd8f5112f36719cF01E1,23000000000000000000
0x79E34949559f266827260105C459Eda0C34B9112,23000000000000000000
0xdb89d67C401dc1d1B62376dDB64C3521dca67201,23000000000000000000
0xCbD07228228a4FE6fAa56D8353951679575dce87,23000000000000000000
0x896d682397a3164e4e052C5fd3d023262B802E7c,23000000000000000000
0xCF27831aab6da0aB197e4D87ecA5C3F442282BE9,23000000000000000000
0xebd012dc5137c481cec3f014a0309fda88567d31,23000000000000000000
0x669EDf298f77da72CD5596B81daC32DB2853421d,23000000000000000000
0xF4f780bd046f7f27d60CD8Cb7A328DD51C7baf38,23000000000000000000
0xeE0c8220E594928ebAdbC188D3A1ACC7F4e332c9,23000000000000000000
0x783bdba0354Cd8684DdB6711B8141d59663E79Bb,23000000000000000000
0xc951e2e46f72c6c82a4e594b1f754846b2bcab8c,23000000000000000000
0x34790212B35467d6980C901900D03B34090d71a8,23000000000000000000
0x090859Eb7bEb77334086bBF95CFC094413376331,23000000000000000000
0xE2C121991Fd9cb5Fa969591149f570AD1b219ed5,23000000000000000000
0x39352D3cDCA2D5C1e6649F23263DAc50409eA289,23000000000000000000
0x5a382365090C56bA2f18B25df86682320b05326D,24000000000000000000
0x3E8827D599e80aCA72ce183f4D955f7dEed6f5BC,24000000000000000000
0x81B11Ca4629c30d16FCD6e4fAd4CE406E7080306,24000000000000000000
0xc7b2667EbCAB1B80B18D592a03A92d94aCF2cc58,24000000000000000000
0xd2FB363C2149807A579f0B4844715a5410D8CfC0,24000000000000000000
0x993C7B03c2e01f0e0f307211E8459989c6d4b674,24000000000000000000
0xED989d1B43648c2C2129344d669FA0ca48857a08,24000000000000000000
0x06004dd2bb1b437487f842f85c2cef0d4354a4f0,24000000000000000000
0x1a423a76dAcffd0768Fb9A084AFFDFC05cAfe3A3,24000000000000000000
0xd878926c46B243fAC43E01e6FBD8458372BA28d1,24000000000000000000
0x8E33Dc727a11dAa6B7921ab67A701A15c38D105a,24000000000000000000
0x233ec558d7201e0fd60ac93d8dbfaca28117acf4,24000000000000000000
0xd8a69D519634542C59Cfb43DDc81a97307AD0aB5,24000000000000000000
0xF365D8331638Dc07eB95164B01cD668456Bdba2C,24000000000000000000
0x2f30a4E38ACCC702f71220b97CC566e9d99BC41c,25000000000000000000
0xda14397021C98A1d5E72e7f41b7763D917A7775E,25000000000000000000
0xB7FC5A962bcdD90D8A858B804aE69Fd7FF3DF100,25000000000000000000
0x6e038AdAe4a5332ba6BeEd3056B7FA8F884d143E,25000000000000000000
0xd3408F870422ff599E8f01AbfBB0104f7cd3cBa4,25000000000000000000
0xa6be44bfe27ff2fb9ad17fce4a3bb19e26efada9,25000000000000000000
0xC0CbC61c54F0EB280377997995B23cc7Cc008980,25000000000000000000
0xed94166796b07e6A7aEa5125a28aFefAA8d58Ff0,25000000000000000000
0xd7C1bD9D80588336D8E46fa6a3F6d96201102646,25000000000000000000
0x758Cab6f414F58B69C1a4D88cC959033Fe82F7eD,25000000000000000000
0xdEFF7f411271f32A998DCe77490F31034b2Da166,25000000000000000000
0xC1ee2638e549f0fF419eC6dFE14c0dD60A9820Af,25000000000000000000
0x76369a6947c496b2cb09f55103502e521da7ff4b,26000000000000000000
0x2Ff1bB43F29Ffa1C2De069259E73f217fB353aEF,26000000000000000000
0xEE59762ee075b47d0c10fD4933F742B541364e72,26000000000000000000
0x0b7482597287589D12521B6B8eA00F020d292D30,27000000000000000000
0xf15B5e93f1b2643cfB6F0afe4D54C8da29632b33,27000000000000000000
0x715E0E2B2DCf190FFc9c7dAFE97a17B1a1419C8c,27000000000000000000
0x892eAE29C10230323436410382B2ca42B45E9797,27000000000000000000
0xB765b692d574A3Df01d759bbDf96D311CC27fCdC,27000000000000000000
0x815d79035D421fCB6a2F115817e219D295d4e31e,27000000000000000000
0x5b4321Ef9B2cB04db8c302Fee480531Ef18d7279,27000000000000000000
0xa563c81dF6c7d58C44ef04d75618ab3C499d16f7,27000000000000000000
0x7701cC2986207232b88e88DFDd4E1BE18B5381b9,27000000000000000000
0xfD4Aa7F4de26B98841f3Fd0B1CC221Ca0B13094e,27000000000000000000
0xc92651AdEEa210cd12Ce534203B61Cb26B89DdAB,27000000000000000000
0x1c95b3eD782eA97092dc2bc05aE7b7e6f35e634E,27000000000000000000
0xDB6ceD248090c8cC22bb8Db5547348fD657DEcaA,28000000000000000000
0xa9ddD70d5b2Ad4c67bA4082f28Bb84b6166D8E9d,28000000000000000000
0x475966C4397E8CbC3d857Ae54161ddfAd08B2e6A,28000000000000000000
0xe5ce6Ddd17a1ce6dE8F0FBB679255D3ffC9D8844,28000000000000000000
